dormitorios,banos,distrito,estacionamiento,descripcion,area_cubierta,precio_soles,area_total,latitud,longitud,banios/2,precio_dolares,fecha_publicacion,antiguedad,moneda
1.0,1.0,barranco,,"Hermoso Duplex Amoblado 1 Dorm, en Barranco
Lindo Departamento Duplex en 2do piso en Av. Chorrillos 150 (diagonal a la Maison de Santé), a 2 cuadras del museo Pedro de Osma, en Barranco.

Características:
Área: 52 m2
1 dormitorio
1 y 1/2 baños
Vista interna
Acabados de primera
Finamente amoblado y equipado
No cuenta con estacionamiento (hay cocheras disponibles para alquilar en el mismo edificio)

El edificio cuenta con áreas comunes: SUM, Zona de parrillas, juegos para niños.

No se aceptan mascotas

*Precio alquiler: S/ 2,250 soles*
Mantenimiento aprox 270 soles.
Contrato por un año en adelante – 2x1
Precio ligeramente conversable con contrato por 2 años

Disponibilidad a partir del 01 de marzo (se puede agendar visitas)
**
Leer descripción completa",52.0,2250.0,52.0,-12.156885,-77.0231706,1.0,600.0,3,3.0,S/ 
2.0,1.0,barranco,1.0,"Práctico Dpto Semiamoblado o Sin Muebles a Pocas Cuadras del Malecon
S/.2,500 NO NEGOCIABLES, PRECIO EN DÓLARES SUJETO A TIPO DE CAMBIO.
Cómodo departamento ubicado en Jirón Fidelli, con vista interna, CERCA A LA MEJOR ZONA DE Barranco Y EN UN edificio de 8 AÑOS CON vigilancia 24/7, EL CUAL CUENTA CON 7 pisos, y sólo 3 DPTOS POR PISO.

DEPARTAMENTO UBICADO EN TERCER PISO CON ASCENSOR.
sala-comedor CON PISOS LAMINADOS CON KITCHENETTE, LAVANDERÍA CERRADA CON THERMA DE 50 LT. CUENTA con reposteros altos y bajos, TABLERO de granito, cocina, horno eléctrico y campana extractora EMPOTRADOS.

EL DEPARTAMENTO CENTA ADEMÁS CON BAÑO DE VISITA, dos dormitorios: principal espacioso para queen o knig, con clóset, mientras que el segundo dormitorio IDEAL PARA CAMA DE 2 PZ. Un baño completo con ducha EN PASILLO.
El departamento se alquila sin muebles o semi amoblado: Sofá cama en salacomedor, centro de entretención, sillas altas en kitchenette y cama de 1 pz.
Además, incluye gas natural Calida, therma eléctrica y cochera en el sótano.

ALQUILER s/. 2,500 NO NEGOCIABLES

mantenimiento S/.340, incluye el agua
2 X 1, CONTRATO A UN AÑO

INGRESOS DEMOSTRABLES Y CONSTANTES además de BUEN INFOCORP Y ANTECEDENTES POLICIALES
**
Leer descripción completa",55.0,2500.0,55.0,-12.1403178,-77.02114210000002,1.0,650.0,3,8.0,S/ 
2.0,2.0,barranco,1.0,"Estupendo Departamento con Areas Comunes Frente a Parque en Alquiler
Estupendo departamento, con línea blanca, 2 años de antiguedad, vista a parque, nuevo, piso 5, 8 departamentos por piso, guardianía, flat, parámetros para 20 piso.
Hall de ingreso, living-comedor, kitchenette, 2 dormitorios, 2.5 baños, 1 baño incorporado, lavandería, pisos de laminado en área social, pisos de laminado en área privada.
Terraza, piscina, cochera tipo techada, 2 ascensores, ascensor, ascensor de servicio.
Areas comunes, no mascotas, walk-in closet, parrilla, area de bbq, area deportiva, gimnasio.

Más Detalles

Espectacular edificio con lunas antiruidos y zonas comunes bellísimas, está por estrenar se ha entregado ayer, desde el último piso vista total al mar desde el departamento se ven jardines y bajada de armendariz y está justo frente al Museo de Arte Contemporaneo, tiene movilidad por todas partes y está a 3 cdras de 28 de Julio y cerquita a Larco Mar caminando. Viene ahorita con cocina a gas , horno ,therma y están poniendo rollers y luces en todo el dpto, también pueden poner la refrigeradora, si quieren que se lo amueblen completamente saldría a 950 dólares pero todo a estrenar. Tiene en las zonas comunes varias lavadoras y secadoras y se brindará a posteriori lavado y planchado pero a criterio de la persona, eso no está incluido.
**
Leer descripción completa",55.0,2895.0,65.0,-12.136681340506458,-77.0224147499357,,770.0,3,2.0,S/ 
1.0,1.0,barranco,,"Barranco • 38 Mtr2 Loft • Amoblado y Equipado • Vista Externa
Contáctanos al WhatsApp 9 3 0 2 4 2 8 4 4
Agente Inmobiliario Erika Canela


Alquilo Loft o monoambiente en Barranco cerca a la estación plaza de flores y a 1 cuadra del parque Sasonne. El mismo se encuentra completamente Amoblado y equipado listo para mudarse.


Cama de 2 plazas
Closet de madera con separadores para escritorio y tv
Tv
Cocina en forma de L con encimera de granito y decoraciones en madera
Refrigerador, cocina y horno
Microondas y menaje variado
Mesa estructural tipo isla
1 Baño completo moderno en pasillo
Área de lavandería tipo closet con lava seca
El Loft cuenta con un diseño y decoración especial.
Gas natural
Ubicado en piso 5 con vista externa
Rollers en todas las ventanas
Mantenimiento: 130 soles aprox


Precio de alquiler: 2000 soles
Modalidad 2 x 1
Contrato por 1 año


Contáctanos al WhatsApp 9 3 0 2 4 2 8 4 4
Agente Inmobiliario Erika Canela


GRUPO PROYECTA REALESTATE SAC
**
Leer descripción completa",38.0,2000.0,38.0,-12.1337288,-77.0191908,,560.0,3,4.0,S/ 
3.0,2.0,barranco,,"Se Alquila Departamento 3 Dorm. S/muebles Barranco
Lindo departamento a pasos del Malecón Paul Harris en Barranco, cerca a restaurantes , fácil acceso a la Costa Verde.Ubicado en una zona privilegiada, este encantador departamento destaca por sus espacios llenos de luz natural y su ambiente acogedor. Entre sus características principales se encuentran:

3 Dormitorios :

El dormitorio principal cuenta con un amplio walking closet.

Los dormitorios secundarios disponen de closet incorporado.

Cocina americana:

Diseñada para compartir momentos únicos mientras preparas deliciosos platillos, creando un espacio ideal, tienes una cocina empotrada con 4 hornillas y una campana extractora.

Áreas adicionales:

Patio para colgar la ropa.

Mini sala de estar, perfecta para disfrutar de películas y momentos en familia.

El departamento no cuenta con estacionamiento.

Mantenimiento mensual de S/660.

Seguridad las 24 horas.



BA508
**
Leer descripción completa",110.0,4464.0,110.0,-12.1409998,-77.0232203,1.0,1200.0,3,2.0,S/ 
1.0,1.0,barranco,2.0,"Alquiler de Hermoso Loft de Concepto Abierto en Barranco
Alquiler de Loft en Barranco de 60 m2

Se alquila lindo departamento en el distrito de Barranco, cerca al malecon de Barranco, museos, universidad cercana, super mercados y demás.

Precio: $750 mensuales
Modalidad 2x1

Área construida: 60 m2

**DISTRIBUCIÓN**

-Sala moderna

-Comedor amplio

-Cocina con reposteros altos y bajos

-1 dormitorio

-1 Baño completo + 1/2 baño

-Área de lavanderia

-2 estacionamientos

-1 deposito
--------
- Seguridad 24/7.
--------

Si deseas visitarlo, contáctanos al: .9.2.3.5.2.9.7.3.1.

Saludos,
_

Sara Yaranga / Josue Paiva / Carlos Burga
**
Leer descripción completa",60.0,2800.0,60.0,-12.0686022,-77.0293599,1.0,750.0,1,8.0,S/ 
1.0,1.0,barranco,,"Loft en Alquiler en Barranco
¡Si te quieres independizar y vivir en Barranco, este departamento es tu mejor opción!

Es loft cuenta con 40 m2, vista interior, kitchennete espacioso, sala de estar, dormitorio principal con closet de pared a pared y un baño. Además de una lavandería ideal para una persona.

Este departamento está AMOBLADO Y EQUIPADO y para mudarse de inmediato.

Pisos laminados.

Edificio de 5 pisos, 4 dptos. por piso, 20 dptos. en total. Seguridd 24/7, estacionamientos para bicicletas.

Antigüedad: 4 años

Mantenimiento S/. 380.00
**
Leer descripción completa",40.0,2438.0,40.0,-12.135961,-77.01972839999999,,650.0,4,4.0,S/ 
3.0,2.0,barranco,1.0,"Flat, 3 Dorm., Cocina Estilo Americano, 1 Estacionamiento
Flat, en primer piso, en perfecto estado, en condominio de 3 pisos, se renta sin muebles, solo viene campana extractora y cocina eléctrica, sala, comedor con pisos de cerámico español, cocina abierta, cuarto para alacena, closet para ropa blanca, 3 dormitorios con roperos, 2 baños completos moderno, 1 cochera abierta. Si mascota.
Condiciones de la renta:
2 de garantía + 1 de adelanto.
Servicio de luz, aparte.
Servicio de agua se prorratea según consumo.
Arbitrio aparte S/.60 (aproximado).

Nota:
ABSTENERSE AGENTES INMOBILIARIOS.

CONTACTOS:

**
Leer descripción completa",100.0,2850.0,100.0,-12.1334984,-77.0195365,,,4,18.0,S/ 
4.0,5.0,barranco,2.0,"Se Vende o Alquiler Lindo Departamento Frente Al Mar Barranco.
Se vende o alquila este lindo departamento frente al mar en Barranco.
Cuenta con AT: 341mt2 en el piso 8
El departamento te brinda:
Ascensor directo principal y ascensor de servicio.
- Sala comedor amplios con salida a la terraza con vista directa al mar
- Baño de visita.
- 01 Dormitorio principal con linda vista al mar y balcón, aire acondicionado, walkin closet , closets , baño incorporado con dos lavamanos.
- 03 dormitorios secundarios con closets cada uno de ellos con baño incorporado.
- Sala de estar grande.
- Cocina amplia y equipada con una linda y amplia Isla de granito , despensa.
- Lavandería con Thermotanque de gas para agua caliente.
- Cuarto y baño de servicio
Además el departamento incluye 02 estacionamientos paralelos y deposito.
El edificio te ofrece:
Doble caseta de vigilancia, BBQ techada con muebles, piscina, lindo jardín, juegos de niños, lindo hall amplio , todos los ambientes esta rodeado de areas verdes.
Además cuenta con estacionamiento de visita en la parte externa del edificio.
Alquiler : $ 4000.00
Venta : $998,000.00
**
Leer descripción completa",341.0,3742500.0,341.0,-12.1475735,-77.0235311,1.0,998000.0,5,1.0,S/ 
1.0,1.0,barranco,,"Alquilo Lindo y Moderno Departamento de 1 Dormitorio Ubicado en un Edificio con Áreas Comunes
Entre la Av. El Sol este y Grau. A sólo 3 cuadras del malecón Paul Harris. Perfecta ubicación para disfrutar del encanto y atracciones que tiene el distrito de Barranco.

El departamento cuenta con:

-Cocina abierta tipo kitchenet con barra (equipada)

-Sala con balcón con vista a la piscina del edificio con un sofá de 3 cuerpos, centro de entretenimiento, televisor y mesa de centro

-1 Dormitorio con walk in closet y baño incorporado. Con 1 cama de 2 plazas y veladores

-1 Espacio para therma y útiles de limpieza

Áreas comunes:

-Piscina

-Sala de co-working

-Sala de reuniones

-Terraza con zona de parrilla equipada con una linda vista al mar

-Gimnasio

-Sala de lavandería
El dpto no cuenta con estacionamiento pero hay disponibilidad para alquilar.


Este dpto es perfecto para una persona o pareja que quiera vivir en un lugar centrico y lindo como barranco y que quiera tener a su disposición áreas comunes modernas para reunirse con amigos o familia.


T. C. 3.70

Tipo de cambio referencial, sujeto a variación diaria por fluctuación del mercado
**
Leer descripción completa",40.0,2405.0,40.0,-12.1407642,-77.015126,,650.0,5,0.0,S/ 
2.0,2.0,barranco,,"Vendo o Alquilo Lindo y Moderno Departamento en Barranco
VENTA O ALQUILER de lindo y moderno departamento, casi estreno, en super ubicación en Barranco, vista a la calle , a paso de la universidad UTEC y cerca del MAC. El Departamento está Semi Equipado , se encuentra en Edifico en esquina con Modernas areas comunes, Terraza social , area de parrila, Piscina con vista panorámica a la ciudad, espacio Coworking , Gimnasio, ascensores entre otros, ademas de Lindo Lobby de ingreso con ascensor montacarga de apoyo El departamento esta disponible para visitas y listo para Mudarse!!
- Piso 6 , amplio ascensor
- sala comedor con salida a lindo balcon
- Cocina americana (abierta) , moderna equipada con encimera a gas y horno
- 2 dormitorios, el principal con vista a la calle, Walk-in closet y baño incorporado, el dormitorio secundario amplio
- 1 baño completo adicional visitas o dormitorio secundario
- area de lavanderia
- cuenta con GAS CALIDDA
edificio Pet friendly / Vigilancia 24 horas / Papeles en regla
NOTA : EL PRECIO EN SOLES ES REFERENCIAL
**
Leer descripción completa",63.0,517000.0,63.0,-12.135954351976391,-77.02210415653468,,139000.0,5,3.0,S/ 
2.0,2.0,barranco,,"Vendo o Alquilo Lindo y Moderno Departamento en Barranco
VENTA O ALQUILER de lindo y moderno departamento, casi estreno, en super ubicación en Barranco, vista a la calle , a paso de la universidad UTEC y cerca del MAC. El Departamento está Semi Equipado , se encuentra en Edifico en esquina con Modernas areas comunes, Terraza social , area de parrila, Piscina con vista panorámica a la ciudad, espacio Coworking , Gimnasio, ascensores entre otros, ademas de Lindo Lobby de ingreso con ascensor montacarga de apoyo El departamento esta disponible para visitas y listo para Mudarse!!
- Piso 6 , amplio ascensor
- sala comedor con salida a lindo balcon
- Cocina americana (abierta) , moderna equipada con encimera a gas y horno
- 2 dormitorios, el principal con vista a la calle, Walk-in closet y baño incorporado, el dormitorio secundario amplio
- 1 baño completo adicional visitas o dormitorio secundario
- area de lavanderia
- cuenta con GAS CALIDDA
edificio Pet friendly / Vigilancia 24 horas / Papeles en regla
NOTA : EL PRECIO EN SOLES ES REFERENCIAL
**
Leer descripción completa",63.0,517000.0,63.0,-12.135954351976391,-77.02210415653468,,139000.0,5,3.0,S/ 
2.0,2.0,barranco,1.0,"Alquilo Departamento en Barranco
Alquilo departamento en Edificio Vibe – Barranco, COMO NUEVO, 2 AÑOS ANTIGUEDAD, ubicado en Av. El Sol Este Esquina con Jr. Tumay. Ubicado a 2 cuadras de la Av. Bolognesi y a 3 cuadras de la Av. Grau y del Estadio Chipoco. Área 70.48 m2, 2 Dormitorios, el Principal con baño incorporado, 3 ascensores, 1 Cochera Sótano y 1 Deposito de 5.82 m2. Incluye 1 Therma a Gas Natural Marca Bosh, 1 Refrigeradora Miray No Frost 409 Lt y Lavadora LG Carga Superior de 19 Kg. Áreas Comunes con jardín de juegos para niños, sala de reuniones y sala de juego además de amplio gimnasio. Impecable y listo para mudarse. ALQUILER : S/ 2,750
**
Leer descripción completa",70.0,2750.0,70.0,-12.1394361,-77.0199176,,740.0,5,2.0,S/ 
1.0,1.0,barranco,,"Barranco Te Espera 1 Dormitorio 41 m²
Barranco 1 Dormitorio - Av El Sol Este 176
Buscas tu nuevo hogar en uno de los barrios más vibrantes de Lima? Te presento este hermoso departamento de 1 dormitorio en Barranco, ideal para disfrutar de la vida urbana con estilo.
Características:
Metraje : 41 m2
Antiguedad : 3
1 Dormitorio espacioso con armario empotrado.
Sala de estar luminosa y acogedora.
Cocina equipada con muebles modernos.
Baño completo con acabados de calidad.
Área común con terraza y vista panorámica.
Ubicación Privilegiada: Av el Sol , Situado a pocos pasos de cafés, restaurantes y boutiques. A solo unos minutos de la playa y con fácil acceso al transporte público.
**
Leer descripción completa",41.0,403300.0,41.0,-12.1395687,-77.0215655,,109000.0,5,3.0,S/ 
,2.0,barranco,2.0,"En Alquiler Hermoso Dpto 3 Dorm. Av El Sol Este Barranco
C.O.N.T.A.C.T.A.M.E....S.I.L.V.I.A...A.L.E.G.R.I.A....9.3.2.3.8.7.5.7.7

En alquiler hermoso departamento de 3 dormitorios con amplia terraza

Vive en un hermoso DEPARATAMENTO en zona exclusiva en Barranco!!

Barranco, distrito de tradición y vida cultural, nocturna y gastronómica.. es el lugar perfecto para que puedas disfrutar.

Además, podrás estar a un paso de Restaurantes, Bares, Centros culturales, museos, galerías, parques, centro deportivo, Club de Tennis, etc

Vive en un edificio con estilo, moderno y cómodo donde podrás disfrutar de una vista maravillosa panorámica hacia la ciudad y el mar desde todos los ambientes

Ubicado en una zona privilegiada que conecta a la Vía Expresa y Miraflores.

Departamento de 3 dormitorios CON AMPLIA TERRAZA además de una excelente distribución:

Amplia sala - comedor con mampara de piso a techo con cortinas con acceso a amplia terraza con hermosas jardineras
Cocina cerrada, con reposteros altos y bajos, mesa de granito color negro.
Dormitorio principal con mampara de piso a techo con acceso a la terraza y clóset incorporado
Baño completo en dormitorio principal.
1er Dormitorio secundario con mampara de piso a techo con acceso a la terraza y clóset incorporado
2do dormitorio con ventana interior y clóset incorporado
Baño secundario completo
Amplia área de Lavandería con Terma eléctrica y lavadero. Espacio para tendal
Cuarto de servicio que puede ser usado como almacén
Se aceptan mascotas

Estacionamiento doble lineal incluido
Vigilancia 24 horas
Condiciones: 2 meses de garantía, 1 de adelanto.
Sustento de ingresos, excelente perfil crediticio

C.O.N.T.A.C.T.A.M.E....S.I.L.V.I.A...A.L.E.G.R.I.A....9.3.2.3.8.7.5.7.7
**
Leer descripción completa",133.0,3360.0,133.0,-12.1395412,-77.0218577,,900.0,5,8.0,S/ 
1.0,1.0,barranco,,"Alquiler de Ocasion! Hermoso y Moderno Departamento Amoblado, en Edificio Exclusivo de Barranco
ALQUILO HERMOSO Y MODERNO DEPARTAMENTO, en exclusivo edificio de Barranco, lujosamente amoblado, de 28 m2, muy bien distribuido, pisos laminados. Pequeña Sala, comedor, 1 dormitorio con closet incorporado. 1 baño completo. Cocina tipo kitchenette con reposteros altos y bajos, topes de granito, implementada con horno microondas, tope de cocina de vitrocerámica y horno empotrado. Área de Lavandería.
UBICADO EN EL PISO 11

Guardianía las 24 horas. Sin Cochera. Contrato por 1 año, condiciones 2x1.

Preciosas áreas comunes: Piscina, Sala social /bar, Sala de juegos y billar, Terraza para BBQ, Gimnasio, Lavandería. Excelente ubicación: al costado del edificio la Av. Almirante Grau, frente al Parque de la Familia Manuel Montero, Cercano a hermosas áreas verdes, Colegios, cafés, Supermercados, Fast Foods y áreas de esparcimiento.
**
Leer descripción completa",28.0,1860.0,28.0,-12.1382352,-77.0222169,,500.0,3,1.0,S/ 
1.0,1.0,barranco,1.0,"Vendo o Alquilo Hermoso Departamento Amoblado.
ALQUILO HERMOSO DEPARTAMENTO.


Departamento amoblado en exclusivo edificio tipo SUITE de Barranco de 40 m2, vista externa, lujosamente amoblado , muy bien distribuido y con pisos laminados. Sala, comedor, 1 dormitorio con closet incorporado. 1 baño completo. Cocina tipo kitchenette a gas con reposteros altos y bajos, topes de granito, implementada con horno microondas, tope de cocina de granito, lavadora nueva, sofá cama .
Guardianía las 24 horas. Mantenimiento S/. 120.
Contrato mínimo por 1 año, condiciones 2x1.


Preciosas áreas comunes: Piscina, Sala social, Sala de juegos , Terraza para BBQ, sala gourmet, Gimnasio, Lavandería .


Cuenta con Gas Calidad


Recibo de gas: 15 soles
Recibo de luz : 70 soles aproximadamente ( de acuerdo al consumo)


INCLUYE COCHERA.


INCLUYE CALEFACCION
**
Leer descripción completa",40.0,2700.0,40.0,-12.1395123,-77.0216345,,,3,1.0,S/ 
1.0,1.0,barranco,1.0,"Lindo Departamento en Alquiler Limite Miraflores con Barranco
EXCELENTE UBICACION DEPARTAMENTO EN AV. GRAU 1430 - BARRANCO
Acogedor departamento semi-amoblado , ubicado en Av Grau en Barranco.
Se encuentra en el límite entre Miraflores y Barranco, cerca a restaurantes, tiendas a poca distancia. Piso 13.
Características:
- Tiene una área de 37m2.
- Sala/comedor con balcón y vista a la calle.
- Cocina abierta, tipo americana con barra.
- Consta de 1 dormitorio con walk-in closet y baño incorporado.
- 1 Estacionamiento.
Seguridad 24/7

El edificio cuenta con áreas comunes: Gym, área de parrilla, piscina y un cuarto de juegos.

Precio alquiler: $600
Mantenimiento: S/.270 soles aprox.

Consultas whatsapp ,
**
Leer descripción completa",37.0,2232.0,37.0,-12.136906879302291,-77.02243016931152,,600.0,7,1.0,S/ 
1.0,1.0,barranco,,"Moderno Loft Amoblado en Studio4 de Barranco (Límite Miraflores)
Moderno Loft de 40m2 totalmente amoblado y equipado en el edificio Studio4 de Barranco, a 2 cuadras del Malecón Paul Harris, en el límite con Miraflores. Piso 5, vista lateral, sala - kitchenette, baño, dormitorio y balcón. Aire Acondicionado. Acabados de primera. Edificio cuenta con gimnasio muy bien implementado, área de co-working, zona de BBQ, sala bar, smart coffee, lavandería y terraza con piscina.
Áreas comunes, gimnasio común, área de bbq común, área deportiva común.
Piso 5.
Guardianía, no se permiten mascotas, flat, 3 años de antigüedad, vista interior, estreno.
Amoblado y equipado, living-comedor, kitchenette, 1 dormitorios, 1.0 baño, 2 ascensores, ascensor, balcón de 5.00 m2, piscina.
**
Leer descripción completa",40.0,2450.0,40.0,-12.1396645,-77.0230045,,650.0,7,3.0,S/ 
2.0,2.0,barranco,1.0,"Alquilo Moderno Departamento 105 m² en Barranco
Alquilo Moderno Departamento 105m2 Barranco - Vista a conocido parque y vista al mar desde áreas comunes

5to piso con vista a parque

Área Construida: 105 m2
Edificio moderno y bien conservado como se puede observar en las fotos.

- 2 dormitorios amplios
- 2 baños completos
- Lavanderia
- Incluye cochera + 1 deposito
- Ventanas anti-ruido en sala y cuarto principal

Incluye:
- Cocina equipada: Cocina encimera, campana extractora, horno, horno microondas, refrigeradora
- Lavanderia: Terma y lavaseca
- Cortinas sol/sombra y blackout
- Areas comunes con vista al mar (piscina, gym, parrillas, zona de eventos)
- Modalidad 2x1

Si deseas visitarlo, contáctanos: .9.2.3.5.2.9.7.3.1.

Saludos,
_
Carlos Burga / Sara Yaranga / Fatima Serna
**
Leer descripción completa",105.0,4500.0,105.0,-12.1319393,-77.0287396,,1200.0,1,5.0,S/ 
3.0,2.0,barranco,,"Moderno - 03 Dorm. - Onceavo Piso - Sin Amoblar
• Disponible desde el 01 marzo

• ¡Alquilo lindo y moderno departamento SIN AMOBLAR; en Barranco con un área de 78 m2 de tan solo 04 años de antigüedad! Estamos en la cuadra 3 de Av. República de Panamá.

• NO INCLUYE COCHERA, pero tenemos la opción de alquiler por S/. 280 soles.

• Gas calidda / ONCEAVO PISO CON VISTA A LA CALLE / US$ 800

• Sala comedor con estante de tv empotrado y acogedor balconcito! . El departamento tiene chapa Smart.

• Cocina integrada a la sala comedor, la cual viene con campana, encimera a gas, horno eléctrico / conexión directa con agua filtrada

• Lavandería; calentador Bosch a gas, tendedero , mueble organizador

• 03 dormitorios

• Dormitorio principal con baño incorporado, y walk in closet

• Dormitorios secundarios con closets empotrados, los cuales comparten baño, el cual es también el baño de visita, ¡¡mire las fotos quedara encantado!!

• Los baños tiene puertas de vidrio, espejos, estantes y mueble inferior

• Céntrico: tenemos una tienda TAMBO, al lado del edificio, a pasos del metropolitano, vía expresa, tiendas, mercado, Metro , Plaza Vea.

• El mantenimiento es de 180 soles / incluye consumo de agua / seguridad permanente

• áreas comunes en el piso 21: zona de parrillas, gimnasio , sala de eventos , salón de juego para niños , cine , lavandería , área social al área libre ….

• Sus mascotas son bienvenidas!

• Será un gusto atenderlos!! 9.9.8.2.4.6.5.0.5. Carolina
**
Leer descripción completa",78.0,2990.0,78.0,-12.1386072,-77.01763059999999,,800.0,8,4.0,S/ 
1.0,1.0,barranco,1.0,"Alquiler 1 Dormitorio Barranco
Alquilo moderno departamento de 1 dormitorio amoblado y equipado, en la Av El Sol 145 Barranco. El edificio tiene modernas areas comunes, sala de yoga, zona de parrilla, coworking, piscina, jacuzzi, salón gourment.
Area 41m2
Vista al interior del edificio sin ruido.
Cocina tipo kitchenette equipada
1 dormitorios con su baño
lavanderia
1 cochera
Alquiler US$ 750.00 a tratar . Contrato por 2 años
1 mes de adelanto x 2 de garantía.
Sin mascotas
Solo interesados directos
Informes al
**
Leer descripción completa",43.0,2900.0,43.0,-12.1397041,-77.0227408,,750.0,8,5.0,S/ 
